policy,network,seed,rmse_total,iae_total,violation_pct,violation_mag,transmissions,bytes_sent,energy_mj,channel_loss_pct,congestion_drops,avg_aoi,max_aoi,fairness,rmse_temperature,rmse_humidity,rmse_co2,rmse_soil_moisture,rmse_light,rmse_ventilation
periodic_all,good,2042,0.23646819173689163,69.5643052931127,33.05555555555556,23.691916164480208,360,6480,885.6,0.0,1800,150.58333333333334,360.0,0.8351759516315246,0.3438186371353952,0.07744976649029421,0.03788925082268118,0.20388754135104023,0.3934053670011991,0.3623585876207398
round_robin,good,2042,0.18786539308071756,51.977340903633916,41.94444444444444,42.93817227214197,360,6480,885.6,0.0,1800,3.483796296296296,6.0,0.9999941899410716,0.4890399306769649,0.021423322426182875,0.03541773728966356,0.032441408338826104,0.3855798201538294,0.1632901395988384
error_trigger,good,2042,0.21417777860016932,61.03949492112338,28.61111111111111,18.34849834209263,360,6446,881.52,0.0,1800,52.72083333333333,360.0,0.4465176934579724,0.30778286526259,0.11630351757963142,0.03788925082268118,0.24387259276077247,0.3864786088592571,0.19273983631608368
aoi,good,2042,0.19979998035816549,54.97692451348143,48.611111111111114,56.93105871019699,360,6480,885.6,0.0,1795,3.4837962962962963,6.0,0.9999941899410718,0.5608847524639753,0.0221104273945987,0.03565093023373238,0.03342407911951881,0.38559365074589114,0.1611360421912767
risk,good,2042,0.22346048276656963,62.335592183743394,27.77777777777778,22.056218289052495,281,5030,711.6,0.0,354,78.05416666666667,360.0,0.5320014249762908,0.29826208368337687,0.07744976649029421,0.03788925082268118,0.19835265590554213,0.38602195654638183,0.34278718315114154
cvoi,good,2042,0.19321172302358502,50.758342531411294,28.88888888888889,22.14528136256209,360,6478,885.36,0.0,1769,11.393981481481482,73.0,0.8917898556748592,0.3124054150392905,0.030259843367020648,0.049275765391846985,0.07625572547880606,0.38660689975679385,0.304466689107752
periodic_all,good,2043,0.24684128336222014,74.33438732415725,29.444444444444443,26.93655714854951,360,6480,885.6,0.0,1800,150.58333333333334,360.0,0.8351759516315246,0.3446719485742211,0.06382882685865927,0.06346358490078581,0.18943044193212044,0.3827566678347283,0.4368962300728062
round_robin,good,2043,0.19037735843166403,52.446648176191296,40.0,46.25032558436661,360,6480,885.6,0.0,1800,3.483796296296296,6.0,0.9999941899410716,0.5076709054702752,0.023331383187076435,0.03979297759249485,0.036635683827119826,0.3828274783828786,0.15200572213013933
error_trigger,good,2043,0.1980036447675743,55.796338275112525,27.22222222222222,17.685764978465528,360,6440,880.8,0.0,1800,72.26527777777777,360.0,0.4702673498446712,0.3154537150115601,0.06382882685865927,0.06346358490078581,0.21902059389218245,0.3831597331822309,0.14309541476002713
aoi,good,2043,0.20247420735182878,55.87701528540862,49.166666666666664,60.181312173599295,360,6480,885.6,0.0,1795,3.4837962962962963,6.0,0.9999941899410718,0.5779967066295085,0.023859989711187468,0.03986137883577399,0.03722219936522687,0.38316146538203816,0.15274350418723787
risk,good,2043,0.22020747946461064,62.031897181569214,26.944444444444443,21.74851326366531,284,5072,716.64,0.0,344,76.13472222222222,360.0,0.5136421517382295,0.31091438235208557,0.06382882685865927,0.06346358490078581,0.17485364336347556,0.3827566678347283,0.32542777147792956
cvoi,good,2043,0.18666717838491045,49.57503246814746,28.055555555555557,20.329822120807094,360,6478,885.36,0.0,1764,11.489814814814814,76.0,0.8777556618236227,0.3243722792472257,0.02909110016903192,0.04183729374227572,0.07481931920262358,0.38258659383096594,0.2672964841173398
periodic_all,good,2044,0.19788947201524207,54.66948321525779,32.77777777777778,24.125903253374528,360,6480,885.6,0.0,1800,150.58333333333334,360.0,0.8351759516315246,0.3450603087001215,0.0395655066962969,0.04455997028182979,0.07014822526471491,0.3985404292424278,0.28946239190606154
round_robin,good,2044,0.1913898739951101,52.39675244063721,41.111111111111114,45.479294784404736,360,6480,885.6,0.0,1800,3.483796296296296,6.0,0.9999941899410716,0.5031641508692488,0.0207468223107566,0.0396369482221842,0.037578003031832556,0.384126187201152,0.16308713233548644
error_trigger,good,2044,0.19038770156008913,51.32721606372423,29.166666666666668,21.630446905431082,360,6470,884.4,0.0,1800,90.83055555555556,360.0,0.63662015448463,0.3249612368902919,0.0395655066962969,0.04455997028182979,0.0940997180821021,0.3845874608010978,0.2545523166089166
aoi,good,2044,0.20139631903345148,54.97996641161321,47.22222222222222,57.28681745300641,360,6480,885.6,0.0,1795,3.4837962962962963,6.0,0.9999941899410718,0.5622449872891504,0.020565428001806937,0.040387333627149025,0.0382047645912606,0.384089492781444,0.16288590790989796
risk,good,2044,0.19401562157779953,52.716821549539496,28.88888888888889,22.378445411157543,279,5022,710.64,0.0,206,111.2138888888889,360.0,0.6949270982352208,0.31879547509963607,0.0395655066962969,0.04455997028182979,0.07014822526471491,0.3845874608010978,0.3064370913232218
cvoi,good,2044,0.1806913910078982,47.7289955348144,29.444444444444443,20.952453666849202,359,6460,883.1999999999999,0.0,1763,11.37777777777778,74.0,0.8776639620689742,0.3187995091636091,0.020885137819197618,0.05422438380947406,0.05106689637706719,0.3856374139294356,0.2535350049486055
periodic_all,good,2045,0.24090766319239731,71.59431724539645,29.72222222222222,19.344283503405777,360,6480,885.6,0.0,1800,150.58333333333334,360.0,0.8351759516315246,0.3441915925989006,0.08336295957537164,0.04057139017231686,0.33512714353694584,0.38576301313809336,0.25642988013275564
round_robin,good,2045,0.19138652648329477,52.56930761838567,43.333333333333336,45.75952489455672,360,6480,885.6,0.0,1800,3.483796296296296,6.0,0.9999941899410716,0.5052087528087751,0.02305858663055776,0.03844579492123568,0.03853714074059765,0.38600126173617194,0.15706762206243044
error_trigger,good,2045,0.21207876172078036,59.57504195616471,28.333333333333332,18.744646972666324,360,6432,879.8399999999999,0.0,1800,81.85324074074074,360.0,0.5678448790897148,0.31495306011555213,0.0829154642445098,0.04057139017231686,0.19748411348090392,0.38576301313809336,0.25078552917330615
aoi,good,2045,0.20203560373621246,55.30530261448274,49.72222222222222,59.3741153174472,360,6480,885.6,0.0,1795,3.4837962962962963,6.0,0.9999941899410718,0.5725606594326373,0.02252812215072441,0.03836699718644781,0.0385878574058868,0.3857421824236138,0.1544278038179648
risk,good,2045,0.23746265180854212,65.99767840600727,28.333333333333332,30.19581591441489,291,5202,732.24,0.0,328,78.04398148148148,360.0,0.5323413652331604,0.3077269232161714,0.08336295957537164,0.04057139017231686,0.28977932054085903,0.38576301313809336,0.31757230420844046
cvoi,good,2045,0.19236787307212647,49.85714435476607,28.61111111111111,21.82855209146836,360,6472,884.64,0.0,1769,11.656481481481483,74.0,0.8817944598254214,0.3171433441276113,0.025885678637163522,0.05161985717718259,0.10553266037585364,0.3866385854607521,0.2673871126541957
periodic_all,bernoulli,2026,0.22782165867950857,67.06595836558883,28.88888888888889,18.121816385408394,360,6480,885.6,15.277777777777779,1800,150.6138888888889,360.0,0.8355128717999393,0.343637376258188,0.03862180074316577,0.04200976998973483,0.2781709197318621,0.37584177810981606,0.28864830724428475
round_robin,bernoulli,2026,0.18512040529785725,50.0641794338407,37.5,39.24791449805287,360,6480,885.6,15.277777777777779,1800,4.533796296296296,18.0,0.9951663849035961,0.47282556783328467,0.023225643583844345,0.045733614393609075,0.03874593112287328,0.37581011161503647,0.1543815632384958
error_trigger,bernoulli,2026,0.1890055299397447,52.56465576797846,28.333333333333332,17.76666016775751,360,6424,878.88,15.277777777777779,1800,73.09166666666665,360.0,0.481798405153362,0.3078842173067024,0.03862180074316577,0.04200976998973483,0.2179477330828277,0.37737126356727424,0.15019839494876308
aoi,bernoulli,2026,0.20120867383482102,55.55739993265056,50.0,59.00500469281242,360,6460,883.1999999999999,15.277777777777779,1795,4.1157407407407405,11.0,0.9999982285693838,0.5796803344805453,0.02188436879863291,0.04432321052372512,0.03630166526945265,0.37622455054153425,0.14883791339503602
risk,bernoulli,2026,0.2111329781676158,59.430003711484225,26.666666666666668,18.30839610588124,282,5054,714.48,15.24822695035461,346,101.79351851851852,360.0,0.626123420597035,0.3225815614890592,0.03862180074316577,0.04200976998973483,0.19909465142963428,0.37584177810981606,0.28864830724428475
cvoi,bernoulli,2026,0.18103685637163644,49.012963363992974,27.77777777777778,16.61156859619056,360,6478,885.36,15.277777777777779,1774,12.447222222222223,76.0,0.885513200115762,0.31787799808729494,0.03888262714721905,0.04286975303632576,0.0771469260013345,0.37717069706145007,0.23227313689619428
periodic_all,bernoulli,2027,0.24888553619981388,73.656419336921,33.611111111111114,20.72967849729094,360,6480,885.6,16.666666666666668,1800,150.62083333333334,360.0,0.8355894058382879,0.3442790956606438,0.04482779534757243,0.039641216872980875,0.35978508346242516,0.3810939102360508,0.32368611561921007
round_robin,bernoulli,2027,0.2461838213868448,66.79040312498107,56.94444444444444,111.74603529124603,360,6480,885.6,16.666666666666668,1800,4.6282407407407415,24.0,0.9971867940219046,0.8375233656616267,0.022945072969343998,0.03786715935298841,0.03822184292805901,0.3809179154459968,0.159627571963054
error_trigger,bernoulli,2027,0.19571429829016507,55.0944829864494,32.77777777777778,17.732713231800126,360,6428,879.36,16.666666666666668,1800,60.75833333333333,360.0,0.49728073986466625,0.31817694210909897,0.04482779534757243,0.04792424478965677,0.18207817492826878,0.3810939102360508,0.20018472233034265
aoi,bernoulli,2027,0.18729483728206842,53.12495204982437,49.166666666666664,37.82632932574241,360,6472,884.64,16.666666666666668,1795,4.204166666666667,13.0,0.999974862559207,0.48107482281767033,0.02312963308151858,0.03869572149211595,0.037142668703369804,0.3809594215357587,0.1627667560619772
risk,bernoulli,2027,0.21482921025841095,59.517170639226016,31.944444444444443,24.912353868526676,292,5210,733.1999999999999,16.438356164383563,358,75.16759259259258,360.0,0.502697727712373,0.31304378966546237,0.04482779534757243,0.039641216872980875,0.2869478740815393,0.3810939102360508,0.2234206753468599
cvoi,bernoulli,2027,0.18653001998631727,49.93689292538338,32.5,19.229173342999847,360,6468,884.16,16.666666666666668,1768,13.089351851851852,80.0,0.8902975313122871,0.32580803523322077,0.040384516026246035,0.05342789851626062,0.04412236807894762,0.380918877582272,0.27451842448095676
periodic_all,bernoulli,2028,0.23419778523693055,68.74636158868849,33.333333333333336,21.52897762578613,360,6480,885.6,14.722222222222221,1800,150.61296296296297,360.0,0.8355026661772453,0.34699410327762953,0.09482917171038226,0.04044533614463127,0.2611595418281092,0.39928772165080556,0.2624708368100255
round_robin,bernoulli,2028,0.2057474034239181,55.86278889790129,51.111111111111114,60.525125323459534,360,6480,885.6,14.722222222222221,1800,4.547685185185185,30.0,0.9886581498344107,0.5961268920481572,0.021173758660086084,0.03899854709228655,0.04242230280744267,0.37917381403548883,0.15658910590004738
error_trigger,bernoulli,2028,0.2043962930241101,59.017392589590315,29.444444444444443,17.816212395823076,360,6432,879.8399999999999,14.722222222222221,1800,61.72685185185185,360.0,0.5113025148617103,0.31989494497887605,0.0991375923715482,0.04044533614463127,0.17914992911300565,0.37919075161179355,0.20855920392480579
aoi,bernoulli,2028,0.17472859165581842,47.98186933242559,34.72222222222222,27.691389272859414,360,6492,887.04,14.722222222222221,1795,4.093981481481482,12.0,0.9999862787219426,0.40691597578308436,0.021417618275060175,0.03912209099417878,0.04622342593522262,0.3791329568632697,0.15555948208409484
risk,bernoulli,2028,0.22932253841619513,63.76380116574413,30.0,21.79520372104976,304,5432,759.84,14.473684210526315,335,84.88518518518518,360.0,0.5857664971749054,0.3147257299877189,0.09482917171038226,0.04044533614463127,0.2902093388209742,0.37919075161179355,0.2565349022216705
cvoi,bernoulli,2028,0.1862023161807527,49.03728700073568,28.88888888888889,17.723979995048015,360,6474,884.88,14.722222222222221,1766,12.15,74.0,0.8978696248435343,0.3189253470841356,0.05122976347271485,0.04772504688083395,0.09650553358264367,0.37909553841522886,0.22373266764895922
periodic_all,bernoulli,2029,0.23290785208911088,68.82339999293082,34.44444444444444,20.930623513672742,360,6480,885.6,15.0,1800,150.61064814814816,360.0,0.8354771510045584,0.3446797222422502,0.0562228647852712,0.03756461447845061,0.3083199349260179,0.3955366579574878,0.25512331814518757
round_robin,bernoulli,2029,0.21175642770122605,58.62403036233504,54.72222222222222,65.8639629876626,360,6480,885.6,15.0,1800,4.553240740740741,24.0,0.9841214924836871,0.6116604668452676,0.023962241881621778,0.03553161851830935,0.04183364989031704,0.38663565645516595,0.17091493261667456
error_trigger,bernoulli,2029,0.212416121739097,59.294247923859416,30.833333333333332,22.898739296278475,360,6428,879.36,15.0,1800,65.02361111111111,360.0,0.5127048526906007,0.3011830432210279,0.07239131127213715,0.03756461447845061,0.25678447262785886,0.3870592504342396,0.2195140384008678
aoi,bernoulli,2029,0.21802447332249422,60.72191282782952,61.388888888888886,80.2862881894067,360,6462,883.4399999999999,15.0,1795,4.067592592592592,10.0,0.999986216697205,0.6664681123053137,0.022306000050395534,0.03599228482515737,0.03828022157683849,0.3866219577143362,0.15847826346292407
risk,bernoulli,2029,0.2317818851988879,64.00916803705209,30.27777777777778,29.000688303694407,286,5096,719.52,14.685314685314685,315,87.45370370370371,360.0,0.588863863372092,0.29691018206385184,0.0562228647852712,0.03756461447845061,0.28463601355345625,0.3867068843134348,0.32865075199886273
cvoi,bernoulli,2029,0.17757146085839,47.720010126193934,31.666666666666668,18.926494437782903,359,6456,882.72,15.041782729805014,1776,11.92314814814815,75.0,0.8958880285900909,0.31659438176909305,0.03665205676089729,0.03513691405531116,0.04358762625550897,0.38785557001654974,0.24560221629297987
periodic_all,bernoulli,2030,0.27690402120364543,84.24985412546597,86.38888888888889,51.224834935836355,360,6480,885.6,16.944444444444443,1800,150.61898148148148,360.0,0.8355689981646762,0.3460354970545792,0.05503068780092239,0.042083829147358344,0.5005751283961133,0.413287375869464,0.3044116089534355
round_robin,bernoulli,2030,0.25238051754352425,69.9473655458613,66.94444444444444,121.18478281397236,360,6480,885.6,16.944444444444443,1800,4.664351851851852,24.0,0.9846531348471123,0.86438564256744,0.02209731022609014,0.03965946546176826,0.03793862182531974,0.3939919218652344,0.15621014331529315
error_trigger,bernoulli,2030,0.22386085864272998,61.710117949099185,33.05555555555556,25.920197797601634,360,6422,878.64,16.944444444444443,1800,47.05324074074074,265.0,0.550603943710419,0.30725036781201814,0.05350199090573916,0.04740517611048461,0.2555165179521954,0.39341204287032566,0.286079056205617
aoi,bernoulli,2030,0.1798969183226805,50.379224384529984,42.5,32.4992521321738,360,6476,885.12,16.944444444444443,1795,4.203703703703703,11.0,0.9999942265837992,0.42955801746174954,0.02045499983454285,0.04044247839634144,0.042960062784939995,0.392439254217654,0.1535266972408553
risk,bernoulli,2030,0.21617368109975535,61.093891215624154,31.11111111111111,20.789014112953943,289,5154,726.48,17.993079584775085,310,83.97638888888889,360.0,0.5870376241547034,0.3010547956864986,0.05503068780092239,0.042083829147358344,0.2114361798427125,0.39323119213519636,0.29420540198584405
cvoi,bernoulli,2030,0.18637843811939056,49.59158089081785,32.5,20.51972366250662,360,6478,885.36,16.944444444444443,1771,13.566203703703705,83.0,0.8862309430543006,0.31816843177515003,0.03638943139364053,0.046686714522953775,0.08412855649012045,0.39342972360785516,0.23946777092662325
periodic_all,bernoulli,2031,0.2108101688182872,59.78143308541316,36.111111111111114,24.034218580354448,360,6480,885.6,11.38888888888889,1800,150.60416666666666,360.0,0.835405700041144,0.345540694534936,0.04661430811446908,0.06418909355883273,0.09133103310251664,0.4005638011686615,0.3166220824303072
round_robin,bernoulli,2031,0.1886630753076817,51.68449217132841,50.27777777777778,41.621946516550466,360,6480,885.6,11.38888888888889,1800,4.231018518518518,18.0,0.996548871726583,0.479659407890679,0.02119784495037596,0.0407298523349852,0.03588042320587741,0.3895125646705916,0.16499835879358107
error_trigger,bernoulli,2031,0.18428158270091133,51.41074010036519,33.611111111111114,18.635518510516704,360,6470,884.4,11.38888888888889,1800,83.25509259259259,360.0,0.5634109230558286,0.3111392846692335,0.04661430811446908,0.06418909355883273,0.13411683135586905,0.38996750271259667,0.15966247579446682
aoi,bernoulli,2031,0.21419767657854227,60.10474512491796,60.0,71.79227665633456,360,6478,885.36,11.38888888888889,1795,3.9287037037037034,10.0,0.9999925568699489,0.6324723931294081,0.0210589477739164,0.042021257405986064,0.03492677524071717,0.38955217296548766,0.16515451295573846
risk,bernoulli,2031,0.2154184536385916,59.557081405016085,32.77777777777778,21.525621139973246,283,5078,717.36,11.307420494699647,328,98.81805555555555,360.0,0.6816298368480422,0.3066351890676882,0.04661430811446908,0.06418909355883273,0.15390556302757397,0.38996750271259667,0.33119906535038907
cvoi,bernoulli,2031,0.190069876117703,49.6957447423841,32.77777777777778,24.744131844855445,359,6456,882.72,11.420612813370473,1769,12.052314814814814,77.0,0.8859552291688568,0.31035577153635374,0.04230105133063969,0.056343665888790195,0.052269004403697125,0.3904805726626404,0.28866919088409704
periodic_all,bernoulli,2032,0.3053509118233298,95.7435669652889,59.166666666666664,38.751265496278954,360,6480,885.6,12.5,1800,150.6074074074074,360.0,0.8354414270847951,0.3448177641093484,0.16511281388379362,0.05781318913813977,0.43307140509465436,0.38577362663633363,0.4455166720777089
round_robin,bernoulli,2032,0.19613334629333404,54.74989245253476,48.888888888888886,48.386678693839464,360,6480,885.6,12.5,1800,4.29212962962963,18.0,0.9950640901974301,0.5306557524863365,0.023699239926920107,0.0331558083599312,0.050699283356978625,0.37610150037434725,0.16248849325549056
error_trigger,bernoulli,2032,0.22530110821313376,63.458702371066686,31.11111111111111,25.31861007822636,360,6428,879.36,12.5,1800,45.464814814814815,360.0,0.3580905198627765,0.3054466512190521,0.14343075166065686,0.05781318913813977,0.2976659648193556,0.37653720138555935,0.1709128910560388
aoi,bernoulli,2032,0.18296778027735214,51.23178447867667,45.27777777777778,36.17723657605465,360,6482,885.8399999999999,12.5,1795,3.9805555555555556,10.0,0.9999909098609323,0.4635925839874622,0.023381346798446397,0.0330410991614255,0.04195495825395526,0.3763000034407097,0.15953669002211376
risk,bernoulli,2032,0.24494802998472864,70.64514610552823,31.944444444444443,21.61859430260323,284,5072,716.64,13.380281690140846,431,81.53101851851852,360.0,0.5689147752301303,0.3083564570769389,0.16511281388379362,0.05757916744215941,0.21756035427133547,0.3765017018815125,0.3445776853526319
cvoi,bernoulli,2032,0.19845504731123967,52.32646596723682,32.77777777777778,23.705555209659053,360,6470,884.4,12.5,1774,11.631018518518518,80.0,0.8901537117787849,0.32133204341799587,0.036842005904862904,0.040614981801257936,0.10879821475637651,0.3773969085689574,0.3057461294179875
periodic_all,bernoulli,2033,0.24412862218438977,72.68070927172167,38.05555555555556,22.161126063008556,360,6480,885.6,16.666666666666668,1800,150.6162037037037,360.0,0.8355383847406209,0.3463176234605272,0.07428401974546345,0.04689595394687605,0.35310360064266605,0.3849438097198392,0.2592267255909667
round_robin,bernoulli,2033,0.18667889975644772,51.14203124993585,45.0,38.22249515013581,360,6480,885.6,16.666666666666668,1800,4.5643518518518515,18.0,0.9983174735194489,0.4657392557184939,0.023120686205168026,0.04084401772828086,0.04433464132714889,0.3825681672060448,0.16346663035354975
error_trigger,bernoulli,2033,0.23712547950009386,64.09210217303033,32.77777777777778,33.44806277662434,360,6420,878.4,16.666666666666668,1800,55.60787037037037,360.0,0.4492300299563831,0.322007313020109,0.1107670343291632,0.04689595394687605,0.3000852142132629,0.3827666484429713,0.2602307130481807
aoi,bernoulli,2033,0.20291711099598173,56.749643110982554,54.166666666666664,57.02890967505759,360,6492,887.04,16.666666666666668,1795,4.137037037037038,11.0,0.9999707467692016,0.5695437205987112,0.023247015009164984,0.040625402249184116,0.04077509362853466,0.3828171897474428,0.16049424474285257
risk,bernoulli,2033,0.22658464968407135,62.70791653586473,31.38888888888889,24.610590202429094,274,4904,696.48,16.423357664233578,327,79.97500000000001,360.0,0.5501707679578309,0.3166759384104835,0.07428401974546345,0.04689595394687605,0.1998885997682988,0.38219060908401953,0.33957277714928685
cvoi,bernoulli,2033,0.19051877444017631,50.47268980398559,34.72222222222222,20.73942961892965,359,6454,882.48,16.71309192200557,1774,12.779166666666667,80.0,0.8749229088376089,0.3335786893815435,0.02971757609511839,0.05256670242737607,0.0943336286092096,0.383346811403173,0.24956923872463724
periodic_all,bernoulli,2034,0.1863174775208999,53.25173867311514,31.944444444444443,20.260957875370767,360,6480,885.6,11.38888888888889,1800,150.6037037037037,360.0,0.835400595922783,0.3450908885502285,0.045590566754745154,0.040803410659532045,0.06975594078828967,0.39602021783841257,0.2206438405341914
round_robin,bernoulli,2034,0.17790186516797094,48.20958124335379,37.22222222222222,35.14463641460378,360,6480,885.6,11.38888888888889,1800,4.233796296296297,24.0,0.9978338215520669,0.4423444113047248,0.022914946607256237,0.03781854074909017,0.035413608393061055,0.3753400294827591,0.15357965447093416
error_trigger,bernoulli,2034,0.20416643125217113,55.59046698395711,26.944444444444443,24.23731960563958,360,6442,881.04,11.38888888888889,1800,59.412499999999994,360.0,0.4817220544041251,0.3042636738635944,0.045590566754745154,0.04600514624174689,0.26243003576364093,0.3762379274968232,0.19047123739247615
aoi,bernoulli,2034,0.16651126147030043,46.56948028071334,30.555555555555557,22.17206945882761,360,6488,886.56,11.38888888888889,1795,3.919907407407407,9.0,0.9999957455927834,0.3713764909902053,0.022283124839439096,0.03843766362210902,0.034510329167301,0.3756031177900694,0.1568568424126787
risk,bernoulli,2034,0.19486072532322185,53.20369053651998,27.22222222222222,21.67107399437171,277,4986,706.3199999999999,11.552346570397113,230,115.35740740740742,360.0,0.7115906915313849,0.31276071420267076,0.045590566754745154,0.040803410659532045,0.06975594078828967,0.37564002548393033,0.3246136940501632
cvoi,bernoulli,2034,0.1876912057566391,49.98022958944616,26.944444444444443,22.01478088122778,359,6462,883.4399999999999,11.420612813370473,1776,12.669907407407408,81.0,0.8796137383598183,0.3137306074758142,0.02596063166669421,0.04233203109813052,0.05880361157154733,0.3767059053712383,0.3086144473564102
periodic_all,bernoulli,2035,0.2023118307926479,58.90373654347448,31.666666666666668,19.00396523640707,360,6480,885.6,16.38888888888889,1800,150.61712962962963,360.0,0.8355485894704423,0.34567980942195875,0.08749860601824284,0.06103694825051474,0.10498167160370607,0.38170165758744723,0.23297229187401772
round_robin,bernoulli,2035,0.21263436869873312,58.259082341107465,56.94444444444444,68.95727126918106,360,6480,885.6,16.38888888888889,1800,4.847685185185186,36.0,0.986192662075103,0.6380478605684631,0.023565892312599,0.038923047852218354,0.033192344295400494,0.38145345143681336,0.16062361572690456
error_trigger,bernoulli,2035,0.205951609967759,55.94836426342284,30.555555555555557,25.256190199181873,360,6446,881.52,16.38888888888889,1800,64.02268518518518,360.0,0.5026779485955414,0.3114376344842379,0.07341404937361144,0.06103694825051474,0.24358080952815592,0.3831859834444672,0.16305423472556688
aoi,bernoulli,2035,0.20603068517399206,57.58390480405586,56.111111111111114,62.07091201476737,360,6482,885.8399999999999,16.38888888888889,1795,4.175,11.0,0.9999933599627093,0.5926796530552677,0.02247541350291279,0.038570203919821446,0.03623137173471038,0.38139261779323547,0.1648348510380047
risk,bernoulli,2035,0.2143780456712487,59.90762642159624,31.38888888888889,22.10235281366036,285,5130,723.6,17.54385964912281,265,106.01157407407406,360.0,0.6611251789211455,0.32080190696224675,0.08749860601824284,0.06103694825051474,0.10498167160370607,0.38170165758744723,0.33024748360533457
cvoi,bernoulli,2035,0.19422704167168217,50.62915215776261,31.944444444444443,24.349382198949513,359,6460,883.1999999999999,16.434540389972145,1773,12.781944444444443,74.0,0.8782111675721416,0.3218980875704072,0.03682005979908705,0.052327200955517496,0.0663230229634141,0.38164149619470494,0.3063523825469622
periodic_all,bernoulli,2036,0.21824428933267612,63.25238565216154,36.94444444444444,26.4863140589142,360,6480,885.6,15.277777777777779,1800,150.6138888888889,360.0,0.8355128717999393,0.346037907203382,0.06713108454104809,0.058218748630454835,0.060915193946525316,0.4116464227411303,0.36551637893351613
round_robin,bernoulli,2036,0.18803488976190375,51.61857769029455,37.5,43.504594488105866,360,6480,885.6,15.277777777777779,1800,4.542129629629629,18.0,0.9901197476844629,0.4813130696805117,0.025108877271416745,0.034424690366397254,0.03527719658227936,0.39191414319880175,0.16017136147201572
error_trigger,bernoulli,2036,0.1871516740524138,52.61398161025152,30.833333333333332,18.42613717499004,360,6476,885.12,15.277777777777779,1800,90.89398148148149,360.0,0.6101925239505422,0.3091234223440119,0.06713108454104809,0.058218748630454835,0.0961438916851134,0.3909025965585439,0.20139030055531068
aoi,bernoulli,2036,0.19595958679965322,54.7228342987697,48.05555555555556,48.09334003807404,360,6472,884.64,15.277777777777779,1795,4.123611111111111,13.0,0.9999852147478905,0.5206758838316714,0.022818747535018554,0.03473648185695263,0.03752515816655422,0.39035366440618413,0.1696475850015385
risk,bernoulli,2036,0.20756030151311408,58.42867422610456,31.11111111111111,22.561313601474243,278,5006,708.72,14.388489208633093,306,123.79259259259261,360.0,0.7339480422639014,0.30545576006290376,0.06713108454104809,0.05791295151588885,0.060915193946525316,0.3909025965585439,0.36304422245377455
cvoi,bernoulli,2036,0.18840738550454575,50.23551970941946,31.944444444444443,19.689039515139456,360,6476,885.12,15.277777777777779,1774,13.006481481481481,77.0,0.8749313909572479,0.3209852841202134,0.04301035875217141,0.04755188803328934,0.07650247500253556,0.3910988829257231,0.25129542419334183
periodic_all,bernoulli,2037,0.18450715184250566,51.60115698080705,31.38888888888889,19.048631946349445,360,6480,885.6,14.444444444444445,1800,150.60972222222222,360.0,0.8354669444891333,0.34523054671890596,0.048778436041788636,0.039974850531961134,0.040593315609145336,0.38122767806980745,0.2512380840834254
round_robin,bernoulli,2037,0.18815515340327305,51.92456656582092,45.0,44.842690291029825,360,6480,885.6,14.444444444444445,1800,4.433796296296296,18.0,0.9895584504528249,0.4985416095358593,0.024021421224551615,0.042096078163380034,0.03224620093248566,0.38195779501973226,0.15006781554362944
error_trigger,bernoulli,2037,0.19115554573375473,53.14083671683749,30.555555555555557,18.151121536798787,360,6456,882.72,14.444444444444445,1800,72.20138888888889,360.0,0.5892389606870252,0.31509905473013544,0.07546289363962684,0.039974850531961134,0.10725449341622009,0.38122767806980745,0.22791430401477747
aoi,bernoulli,2037,0.2142870150136751,59.706873129546274,59.72222222222222,76.30122548094782,360,6488,886.56,14.444444444444445,1795,4.067592592592592,10.0,0.9999929010326251,0.6522152311496976,0.02120381422574089,0.04158092780552425,0.03233615418067011,0.3813398485400684,0.15704611418034914
risk,bernoulli,2037,0.18672598896770673,50.33972495195633,30.27777777777778,21.848164522480516,280,5040,712.8,14.285714285714286,208,102.81759259259258,360.0,0.6337568813409643,0.3070445845852462,0.048778436041788636,0.039974850531961134,0.040593315609145336,0.38122767806980745,0.30273706896829145
cvoi,bernoulli,2037,0.17969591388010367,48.018100039049926,34.44444444444444,18.903865191677074,359,6458,882.9599999999999,14.484679665738161,1771,13.058333333333335,78.0,0.8746072702438824,0.33010936339876407,0.03919715555704384,0.04758193094988789,0.047393210907440836,0.38139192336985117,0.23250189909763425
periodic_all,bernoulli,2038,0.227057774142582,65.63150499824404,34.44444444444444,23.480878295630223,360,6480,885.6,16.666666666666668,1800,150.61666666666667,360.0,0.8355434871374225,0.34437706378355515,0.18110623402708326,0.06206928929492174,0.07076117280043376,0.3905729875501562,0.31345989739934194
round_robin,bernoulli,2038,0.1854055822231382,51.39616673134003,44.72222222222222,36.16298565636234,360,6480,885.6,16.666666666666668,1800,4.694907407407407,24.0,0.99505520656535,0.45786421474840805,0.024610082820905,0.03990982508822162,0.03645490729492944,0.3817347574407447,0.17185970594562044
error_trigger,bernoulli,2038,0.19284508192172323,53.94785791213754,31.38888888888889,17.421307069695473,360,6466,883.92,16.666666666666668,1800,62.75972222222222,360.0,0.5358295846235143,0.3022252943248929,0.11052509031958696,0.06206928929492174,0.10351085522100992,0.38213380646844924,0.1966061559014786
