plant,policy,network,seed,forecast,trigger_delta,model_scale,fallback,random_tape_sha256,config_sha256,preregistration_sha256,nrmse,violation_pct,transmissions,command_applied_pct,deadline_miss_pct,tx_energy_mj,rx_energy_mj,listen_energy_mj,retry_energy_mj,compute_energy_mj,baseline_energy_mj,actuation_energy_mj,total_modeled_energy_mj,status
greenhouse,TT-MPC,N0_ideal,2031,persistence,0.035,1.0,hold,bd137e2eb90544ea17aaa2e6cc72b03e78a051a63acdee1b1a04e4a9434895c2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3982488485498068,43.22916666666667,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,1.1520000000000008,86.39999999999954,647.9999999999998,1484.3542118405971,completed
greenhouse,ET-MPC,N0_ideal,2031,persistence,0.035,1.0,hold,bd137e2eb90544ea17aaa2e6cc72b03e78a051a63acdee1b1a04e4a9434895c2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.39631067688692234,43.22916666666667,75,100.0,0.0,90.00057600018307,59.999999999999915,45.000000000000064,0.0,0.3000000000000002,86.39999999999954,652.7999999999997,934.5005760001823,completed
greenhouse,TT-PI,N0_ideal,2031,persistence,0.035,1.0,hold,bd137e2eb90544ea17aaa2e6cc72b03e78a051a63acdee1b1a04e4a9434895c2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5029845310665384,36.97916666666667,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,0.2880000000000002,86.39999999999954,2156.2864494193263,2991.776661259924,completed
greenhouse,ET-PI,N0_ideal,2031,persistence,0.035,1.0,hold,bd137e2eb90544ea17aaa2e6cc72b03e78a051a63acdee1b1a04e4a9434895c2,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5027098127134277,36.97916666666667,76,100.0,0.0,91.2005836798381,60.79999999999991,45.600000000000065,0.0,0.07600000000000005,86.39999999999954,2135.794107959174,2419.870691639012,completed
greenhouse,TT-MPC,N0_ideal,2032,persistence,0.035,1.0,hold,e3d2b52ba24081c866cafe82cdd8f70ad37d97564597e35d3080623e3b65bf7c,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3957559794164725,43.22916666666667,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,1.1520000000000008,86.39999999999954,650.3999999999997,1486.7542118405972,completed
greenhouse,ET-MPC,N0_ideal,2032,persistence,0.035,1.0,hold,e3d2b52ba24081c866cafe82cdd8f70ad37d97564597e35d3080623e3b65bf7c,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.39653136628548646,43.22916666666667,75,100.0,0.0,90.00057600011031,59.999999999999915,45.000000000000064,0.0,0.3000000000000002,86.39999999999954,650.3999999999997,932.1005760001096,completed
greenhouse,TT-PI,N0_ideal,2032,persistence,0.035,1.0,hold,e3d2b52ba24081c866cafe82cdd8f70ad37d97564597e35d3080623e3b65bf7c,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5024075315998936,36.80555555555556,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,0.2880000000000002,86.39999999999954,2157.114295485683,2992.604507326281,completed
greenhouse,ET-PI,N0_ideal,2032,persistence,0.035,1.0,hold,e3d2b52ba24081c866cafe82cdd8f70ad37d97564597e35d3080623e3b65bf7c,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5022514347503098,36.45833333333333,76,100.0,0.0,91.20058367968349,60.79999999999991,45.600000000000065,0.0,0.07600000000000005,86.39999999999954,2131.9606919991156,2416.037275678799,completed
greenhouse,TT-MPC,N0_ideal,2033,persistence,0.035,1.0,hold,4088609eeada74ff2c4c9a9b5abd65fae56c47b9e98f5e32b2c5545cbf2c1b3e,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3967078906102143,43.40277777777778,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,1.1520000000000008,86.39999999999954,647.9999999999998,1484.3542118405971,completed
greenhouse,ET-MPC,N0_ideal,2033,persistence,0.035,1.0,hold,4088609eeada74ff2c4c9a9b5abd65fae56c47b9e98f5e32b2c5545cbf2c1b3e,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.39461806983826087,43.40277777777778,73,100.0,0.0,87.60056064019999,58.39999999999992,43.80000000000006,0.0,0.2920000000000002,86.39999999999954,652.7999999999997,929.2925606401993,completed
greenhouse,TT-PI,N0_ideal,2033,persistence,0.035,1.0,hold,4088609eeada74ff2c4c9a9b5abd65fae56c47b9e98f5e32b2c5545cbf2c1b3e,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.501974648451532,36.80555555555556,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,0.2880000000000002,86.39999999999954,2153.3421637720567,2988.8323756126542,completed
greenhouse,ET-PI,N0_ideal,2033,persistence,0.035,1.0,hold,4088609eeada74ff2c4c9a9b5abd65fae56c47b9e98f5e32b2c5545cbf2c1b3e,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5015464994361459,36.63194444444444,76,100.0,0.0,91.20058367975625,60.79999999999991,45.600000000000065,0.0,0.07600000000000005,86.39999999999954,2130.856576718866,2414.933160398622,completed
greenhouse,TT-MPC,N0_ideal,2034,persistence,0.035,1.0,hold,8e74299431c2b529d5c30240dcaaa4d62b0e11d1afd785e130ff9f101edef38a,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3973920832791995,43.40277777777778,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,1.1520000000000008,86.39999999999954,647.9999999999998,1484.3542118405971,completed
greenhouse,ET-MPC,N0_ideal,2034,persistence,0.035,1.0,hold,8e74299431c2b529d5c30240dcaaa4d62b0e11d1afd785e130ff9f101edef38a,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3968707052590425,43.40277777777778,75,100.0,0.0,90.00057600025583,59.999999999999915,45.000000000000064,0.0,0.3000000000000002,86.39999999999954,650.3999999999997,932.1005760002552,completed
greenhouse,TT-PI,N0_ideal,2034,persistence,0.035,1.0,hold,8e74299431c2b529d5c30240dcaaa4d62b0e11d1afd785e130ff9f101edef38a,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5027687887450697,37.15277777777778,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,0.2880000000000002,86.39999999999954,2155.8865280273317,2991.3767398679292,completed
greenhouse,ET-PI,N0_ideal,2034,persistence,0.035,1.0,hold,8e74299431c2b529d5c30240dcaaa4d62b0e11d1afd785e130ff9f101edef38a,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.502144003922939,37.15277777777778,76,100.0,0.0,91.20058367975625,60.79999999999991,45.600000000000065,0.0,0.07600000000000005,86.39999999999954,2131.6367071425916,2415.7132908223475,completed
greenhouse,TT-MPC,N0_ideal,2035,persistence,0.035,1.0,hold,be3a7ed2618c6b47d14916ed2570cf53e2993d3429b0fdd9c43e08afb239e55e,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.39747352351356646,43.22916666666667,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,1.1520000000000008,86.39999999999954,647.9999999999998,1484.3542118405971,completed
greenhouse,ET-MPC,N0_ideal,2035,persistence,0.035,1.0,hold,be3a7ed2618c6b47d14916ed2570cf53e2993d3429b0fdd9c43e08afb239e55e,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.39505829092772266,43.22916666666667,74,100.0,0.0,88.80056832026429,59.19999999999992,44.40000000000006,0.0,0.2960000000000002,86.39999999999954,655.1999999999997,934.2965683202635,completed
greenhouse,TT-PI,N0_ideal,2035,persistence,0.035,1.0,hold,be3a7ed2618c6b47d14916ed2570cf53e2993d3429b0fdd9c43e08afb239e55e,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5015747929631781,36.63194444444444,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,0.2880000000000002,86.39999999999954,2150.955557975134,2986.4457698157316,completed
greenhouse,ET-PI,N0_ideal,2035,persistence,0.035,1.0,hold,be3a7ed2618c6b47d14916ed2570cf53e2993d3429b0fdd9c43e08afb239e55e,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5009449546444324,36.63194444444444,78,100.0,0.0,93.60059903982119,62.399999999999906,46.80000000000007,0.0,0.07800000000000006,86.39999999999954,2131.1798562033987,2420.4584552432193,completed
greenhouse,TT-MPC,N0_ideal,2036,persistence,0.035,1.0,hold,bb8839cdd1ec91e063f696cba75304f9e97656f7ccdbddb1d1037f9e397180d3,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3966610222001039,43.22916666666667,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,1.1520000000000008,86.39999999999954,650.3999999999997,1486.7542118405972,completed
greenhouse,ET-MPC,N0_ideal,2036,persistence,0.035,1.0,hold,bb8839cdd1ec91e063f696cba75304f9e97656f7ccdbddb1d1037f9e397180d3,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.39663359082604205,43.22916666666667,73,100.0,0.0,87.60056064019999,58.39999999999992,43.80000000000006,0.0,0.2920000000000002,86.39999999999954,650.3999999999997,926.8925606401992,completed
greenhouse,TT-PI,N0_ideal,2036,persistence,0.035,1.0,hold,bb8839cdd1ec91e063f696cba75304f9e97656f7ccdbddb1d1037f9e397180d3,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5030592781648119,36.63194444444444,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,0.2880000000000002,86.39999999999954,2156.2514204005206,2991.741632241118,completed
greenhouse,ET-PI,N0_ideal,2036,persistence,0.035,1.0,hold,bb8839cdd1ec91e063f696cba75304f9e97656f7ccdbddb1d1037f9e397180d3,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.5024604743841055,36.63194444444444,78,100.0,0.0,93.60059903982119,62.399999999999906,46.80000000000007,0.0,0.07800000000000006,86.39999999999954,2136.1213343059685,2425.399933345789,completed
greenhouse,TT-MPC,N0_ideal,2037,persistence,0.035,1.0,hold,a98ffacd0048a0491986d921fec59d993bc37a3b3b672e8e4d1ce656b5b64851,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3975988004216326,43.22916666666667,288,100.0,0.0,345.60221184059776,230.4000000000011,172.79999999999907,0.0,1.1520000000000008,86.39999999999954,647.9999999999998,1484.3542118405971,completed
greenhouse,ET-MPC,N0_ideal,2037,persistence,0.035,1.0,hold,a98ffacd0048a0491986d921fec59d993bc37a3b3b672e8e4d1ce656b5b64851,569714c2f054d7e589e1a1a495e488b7d47d406c61e9837ff2edbc5d46855c34,12ca0f6e05f585cf9d39f2c06178e7b8c550bd464b65480c0a93492d05bf5be9,0.3969222324598898,43.22916666666667,74,100.0,0.0,88.80056832033705,59.19999999999992,44.40000000000006,0.0,0.2960000000000002,86.39999999999954,650.3999999999997,929.4965683203363,completed
